Gene	x	y	cluster
TXLNA	-6.70182974836007	9.82100182853812	6
NEURL4	-9.64229007340666	11.4735266126088	4
UTP20	1.17958969475064	-6.39202462166988	2
SPC24	-16.2632663895998	0.775610620671446	11
DHRS12	-12.6555904313291	12.7021079046974	4
FAM86B3P	-11.582692373581	7.76432948820303	1
SMPDL3A	-7.63654790804854	7.04196849187693	1
KCNRG	-14.0389888692104	3.30093541839754	11
NSFL1C	-1.38443487693343	-6.84072940027536	2
CFAP57	-7.04262656386051	4.81099765136946	3
TTC14	15.2051806295991	-4.24164755151147	14
ZNF845	-11.3657514968191	8.25168008069438	1
POT1	5.62413220219851	-5.90254133016017	2
ZFP69B	-6.81353215632087	8.72962240267618	4
MRPL52	-9.39078184142389	-4.63354167010323	17
GALNT16	6.03405258044544	-11.6809295157253	19
CNPY4	-13.3986787743027	2.83109059533016	9
TMEM158	-0.685367827785676	0.0853644034672319	19
TRPC1	16.3522020906473	-3.40979407055827	10
UNKL	-3.2794490455786	12.5835020624034	4
PLGRKT	1.96926204777225	-4.87644564329004	2
TRIM68	-17.3746804103446	5.73376447574795	18
PIP5K1B	7.30107962958223	1.28866736752849	8
FAM149A	1.7397537371183	0.277464069861351	8
TNFSF13B	3.51171722404795	-7.51045456800501	2
ROBO1	20.3486820185529	-1.24293929718695	10
SREBF1	0.263250848017096	6.99306364210994	3
STXBP6	20.5698431492698	-0.230430998746913	10
PBX3	6.83986155576789	2.60637124908694	10
SH3BP4	1.3162331833979	3.37035927810935	7
PPIL1	-11.7268601544055	0.769194010101745	9
ZBTB43	6.94936649439947	-7.20883389379081	19
ARHGAP6	7.63972953379099	0.647983853977782	10
SAMD13	-2.46221161021657	6.96374075460331	3
TLCD1	-16.5007268179246	5.47053954291523	6
SCNN1D	-11.1273554394426	10.4670598145766	1
IRS2	8.2034987307892	-8.44482968017355	19
UBE2N	6.20030716911373	-5.2416224747234	17
TFDP1	1.64016390414239	-9.15994222621472	2
LINC01114	-14.7596144782536	3.25532071949757	1
LOXL1-AS1	-7.4745339138143	3.45049872831853	1
SCAI	18.4543824807552	-4.72922906155348	10
RYK	13.5036724713518	-7.22064445469587	5
VPS33B	-12.5941452407243	12.5235988874908	4
MZF1-AS1	-9.37279472961858	8.33859274475058	1
TMEM41B	9.73309450769024	-7.34186268630395	5
SUPT16H	-2.92516265802295	-7.02496608587589	17
PRDM5	3.95040004415828	-0.626311993105113	3
IFIT5	-10.9465431745321	2.98417137718929	6
SLC25A41	-10.0649091661952	11.4649448756982	4
ADAM12	5.91261837777142	1.16025443940287	8
BRF2	-12.5153494117086	2.59450207129422	9
LIFR-AS1	-1.86601751229643	9.50707359302226	4
SLC16A7	15.5128223172904	-5.79104789934021	5
PRKY	1.94623124813916	-10.0802620767088	2
SLC35A4	-11.8820716636592	3.87377276415615	6
FJX1	-7.5318800219188	-0.647027972814508	15
NPM3	-13.3305359312639	0.542682577181556	9
AURKC	-12.7776172430625	6.21232821304995	1
PLPP2	-5.75681697779919	2.05240304185062	7
POLDIP3	-7.02236324373332	10.2961738342766	6
ZNF681	-5.78619302654083	8.09365749004503	4
FBXO21	10.1313364874186	-7.38252987290543	5
VPS51	-0.612110043514533	-8.49499436885926	2
SUMO2	-10.1800850955106	-7.53571431837272	12
NDUFS2	-5.3536660367385	-7.19119005809837	17
BBS5	3.93083446905293	-9.44143725663491	2
ZNF329	-3.58943000659352	11.2840124754532	4
NECAP2	-7.25857024789937	8.73267648345114	9
SPIN2B	-11.1018068709846	2.22289962044933	9
ZNF83	5.35765572958362	-1.20621129285845	8
TMEM53	-14.7524930637465	2.49120295927282	9
DES	-6.56406434957412	2.03646062844967	1
TRIB3	-10.4838733859837	8.87505200904428	1
TADA2A	2.95656507227158	-8.27930783017933	2
GPR173	4.89512749161327	-11.8161997949934	19
HOOK1	8.48975320633108	-6.05604392101444	2
KLF2	-5.57226286445338	0.126536234175645	13
CLIP3	-2.83136157207459	-9.21375513121162	14
TINF2	-12.6296854964966	1.19758526418714	18
STK10	-1.10218294367653	11.3935422634096	4
ACTR1B	2.51113181977631	-11.0917877226414	16
TNFAIP1	-7.5919318078654	9.5555407522234	6
ZMYM1	-3.33066906688158	8.74328355640667	4
TRPS1	15.0883765002229	0.026083809597951	10
AFF3	19.5929510021052	-3.00393383258047	10
PRMT5	-11.8450165574724	2.67957719599364	6
HSP90AA1	12.693772778543	-1.13753562085393	14
KCTD12	-1.2387598594417	1.73816008927863	3
STC2	-15.977521961007	7.65583705831056	1
REPIN1	-9.14206681209767	11.4099350205499	15
MON1B	-12.6713417615856	12.0582014297342	4
HNRNPUL2	-12.6646599067038	13.4229564078667	4
ACTL6B	1.53040995493795	-12.2686640551905	2
RIF1	10.9213481963354	-6.1533750125331	5
OARD1	-3.36477024099983	7.11783082622511	9
PML	-7.76277240161999	9.64064784218375	1
NSRP1	5.22904536574745	-3.46690941063428	5
MPC2	-6.89343509761831	-6.23183224027092	17
PHF19	-15.5237874744355	1.44523809499402	1
NBEAL2	-12.5224090585112	9.40962367319462	1
TMEM205	-14.5001340312986	-1.95515386458302	12
HLCS	14.8045846448933	-3.59768342314444	5
RAD51C	-0.89908555182813	-6.41013464821129	17
RBM4	11.0261751165254	-7.36430247799788	5
SEC11A	-2.80375078017204	-6.59855186708588	17
DESI2	2.43996966510722	-5.23566604455425	2
HDDC2	-6.66825806206075	-5.90361403925116	9
JARID2	14.5279717958188	-2.81062814620959	10
AAMDC	1.55196379421426	-2.3544411909469	2
CCT7	-9.59312321790432	-4.08750116322324	9
B4GALT2	-8.91147058763753	10.8908579339707	6
RPS27A	-9.55578621398631	-8.75153104567853	12
SUMF1	15.8022379218864	-2.0945538101966	5
TRAM1	2.09492890894036	-6.20230399494358	2
EIF3G	-11.6492956100087	-2.71672427872193	9
RGS9BP	-13.163019553329	7.14649587463132	1
DNAJC7	6.80005392776253	-8.271418234141	17
SPAG1	4.4393157597847	-0.187640447516581	16
TGFB1I1	-6.90468615078629	1.84033495780426	3
TRIP6	-6.72935651519068	2.11567931499052	3
CWF19L2	9.00865303281797	-6.15444773970305	5
ZNF852	-8.30151914489681	7.99604828361466	6
STX18	8.50166297593174	-5.35311172910598	5
PRKAR2A	11.7318166853544	-7.99275791865438	5
SUOX	-10.5478602370564	8.73785131338176	9
MRPS17	-14.4521421150671	4.21229112138571	15
SNU13	-7.26296218583267	-7.35803374012027	17
SPATA2L	-7.19899855009321	15.376297625368	13
POLE4	-10.9221442910669	-3.63661085234173	15
PRELP	-4.1998101137386	1.57389589664493	3
SAFB	4.35958805226667	-8.43613296714214	2
GZF1	-11.0355973259792	2.45531670767793	6
PHLPP1	15.3586874634235	-0.32812884821997	10
CTNNBIP1	0.707656912829983	-10.8940688016654	2
PLA2G15	-8.61080245579958	11.3761187197544	4
FMNL3	0.195966666659409	-1.73409371470613	25
TXN2	-11.3379786538358	-1.92555675971734	9
TRDMT1	4.37808537548225	0.280921248799525	3
CFL1	-7.75718478662058	-8.71190846736549	17
VANGL1	-0.864441913029722	0.939863037116558	3
MLC1	-4.4616765642124	0.96618799491446	3
EDRF1	5.63101772626456	-8.2658267472988	2
KTN1	15.1329408889659	-3.43953853447724	5
ZBTB33	-11.3661639815748	3.32556901801544	6
ZKSCAN1	13.9430021007418	-1.72387454315972	5
RGS8	0.283169738113216	0.675758704277645	3
TET1	2.45898626030683	-1.67397329468234	3
TMBIM4	1.15836627079788	13.342475452874	4
CRLS1	5.97318795064301	-7.46877343905463	2
KDM5B	12.7116951166402	-8.30730468857257	5
SVIL-AS1	14.1356519338147	-6.31738825347117	5
RPS2	-9.14205494872997	-8.83724176769444	12
PCDHB2	-9.07236753319484	6.2677018580293	15
GDI2	-3.47041868613727	-6.76569145623064	17
PDF	-13.8321503169494	7.86459615554715	1
CCNC	9.9528481481493	-5.30991677638387	5
MYO1F	-3.08605632863656	4.71693341001263	25
MSANTD1	-6.85810482391528	11.5291794653284	3
SEC63	11.035507306531	-6.78865836367986	5
HPGD	0.269001243919926	2.64580583340729	3
ZNF627	-6.37773373441509	9.57552115734467	4
MDGA1	0.452326138659296	2.35096091192743	3
FEM1C	-0.443121621873741	0.0204369525151896	11
KLHL41	-9.09476122376441	7.61046883785365	1
COBL	18.5468596413729	-7.1472421152789	10
SIPA1L3	14.5744495430016	-8.20790926697067	5
EN1	-3.20925025759844	1.9669559378344	3
FGFR4	-13.6171383055649	7.59287610140418	1
ATG2A	-9.62915838228983	11.071983107226	6
SPAG6	1.38100196209498	5.205601355625	3
PLCXD2	-0.542896185556423	2.79186461393904	8
ZNF784	-13.0288251772211	5.59957798561413	6
SKOR1	-12.5259977047175	7.28963811696243	1
COL5A2	7.11392043345573	-1.41844162686003	20
ZNF547	-9.89289952654969	9.99316093894481	4
CDCA5	-15.6166991440053	-0.10506093955368	11
SLC40A1	-3.07440323735723	3.1176828224861	3
USP16	-1.74793959991309	-5.94509753755832	2
SRCAP	-6.63047873434194	10.3081640269825	4
UBAC1	-2.61136967682689	10.5160708857651	15
TTK	-16.6263964744678	-0.233812386032637	11
MT-ND4	18.828222681149	1.75108375876687	27
SESTD1	15.015362571057	-1.91221085180568	10
TSR3	-10.5293446497307	2.79371205317391	6
NDUFB2	-7.99117879486305	-7.1247802099678	17
PTPN1	12.2764497047682	-8.03110127701441	5
YPEL2	9.5762039919528	-2.08243263396846	7
TIE1	-4.9659611847989	1.36227068787663	13
GORASP1	-10.5340652741676	5.25096872134741	6
SHPK	-6.58435248902144	10.6815447111488	4
KDM4A	1.96618596938468	-8.36572259220806	2
ZNF584	-9.97842372873415	8.46510584447256	1
WDR3	-3.74858648019494	8.50473902871208	4
TTLL3	1.98245045218418	-9.24741076077598	16
ZMIZ2	0.974344106175674	-10.8166750023772	2
PROCA1	-14.0349521909692	2.74736112711161	1
BCL9	1.64894310282741	-1.76364806680263	3
EMID1	-1.00319607068522	3.51463145456894	3
WWP1	11.1519781215265	-0.0259400813590733	10
STRBP	18.686016785145	-4.22031046224912	10
TRIM3	-5.66242633443263	12.5538041688066	9
OLFM1	16.5073321279702	-9.22179856037967	19
SLC52A2	-10.020213757288	9.52763592204272	1
SIAH3	3.36776677766214	1.1686149452667	8
VWA5A	2.78940421181822	-0.0114239372586681	3
WDR5	0.707914963843567	-9.2427817736025	2
RFT1	-6.47820669672913	10.6332639084325	4
LONP2	15.4148929210864	-4.65554110696705	5
AFAP1L2	0.740657999677632	3.54968025660807	3
UBE2D3	15.8461470780382	-3.82556926404966	5
NET1	1.25094756127825	4.71994630943698	3
LZIC	-4.02516211679029	10.2704163025381	9
LDLRAD3	5.87201801231767	3.71960919358703	7
GATC	-11.9050778048298	13.321461970416	4
NADSYN1	-3.28978015317979	12.1458023024979	4
IMMP2L	18.5428724424016	-2.1476708298742	10
ZFP37	-6.83182729849862	8.18386755673339	4
GRHL1	-0.586330311801067	9.69938655896846	4
DIS3L2	13.9339894939272	-6.06253014125508	5
SLF2	9.42679556478618	-3.48780749207432	5
TMEM14B	2.20343421379673	13.4701443093302	2
PLA2G6	-7.73016094844502	10.5940529521844	4
KMT5C	-9.80700401395171	11.1237762755805	1
MARVELD3	-17.1019722266717	6.16920321070449	18
ARL8A	-5.17401600482119	-3.33148759680149	7
HARS2	-8.54249149765501	8.97904992403094	9
SLC10A4	-0.793120372861929	1.70267308857581	3
HDLBP	8.60881664455437	-7.24392649078254	5
INSIG2	1.52236676345933	-5.29359529572248	2
SCP2	8.99263934223577	-6.51323851795383	5
TPTE2	-2.64899037991006	6.76517336888138	4
DDX3X	4.88829892131281	-5.38933862165703	14
CHKA	13.8098880515058	-2.25259201469906	10
TTC1	10.0618426305645	-5.01881445114018	5
ZNF276	-6.15031007354466	13.194720712622	4
MID1IP1	-6.47935829225642	1.76481587901622	7
ZRSR2	0.906178762809403	-6.51148705497394	2
SLC7A6OS	-4.135165456175	10.0823571886489	9
RNF213	3.8354886547274	-1.40610585399061	25
ASB3	17.6736145229066	-3.19425993822435	10
CLIP1	16.073712052502	-6.30219894572908	5
SLC6A4	-1.4212691807945	2.0233101782555	3
KIF11	-16.5474666466201	-0.254077544377984	11
C1orf54	-5.46202064189019	0.93021320503167	3
ARFGAP1	-7.83976315809736	13.1971019384532	4
TRAF3IP2	-1.49625472362901	8.10440169642334	1
TIMM44	-8.00970296997657	13.7788239523377	15
MARCKS	-5.85640882274029	-9.65761989731624	14
FNTA	1.8255345063107	-4.90996937919471	2
BBC3	-9.84934266682253	4.40578659015184	6
LINC00960	3.00807981596458	-2.7558897323486	22
GPR107	6.80851977300868	-8.31646699400614	2
TIMM17B	-12.3660482206065	-1.89704095110322	9
MRPL46	-13.0123243979497	-0.0621967355631012	9
ZNF385D	8.86455317907755	1.69812511638857	10
ATAD3A	-7.61944439880299	12.6258908030295	4
NEGR1	19.7007321974917	-2.06243737789045	10
STARD13	13.1016047985541	0.599242979891084	10
ZNF585A	1.03985159185315	13.3842409397205	2
PWWP2B	-11.7537062264413	6.93688376549861	6
FADS6	-7.63734061588824	10.648202691434	1
RABL3	-3.84607452388816	8.37866014355931	4
ZMIZ1	3.21961032343225	2.18937198910948	7
TRAF7	-9.89000171014299	11.2580696667113	6
NAA25	12.5475705649697	-6.7677013170955	5
TMLHE	2.16007283723279	-4.93106364279065	2
PGS1	0.255793536616722	-8.49892951893806	4
CMTM2	-12.2507469751842	8.69139564299978	1
SPHK2	-5.83024363790015	11.872605600967	4
FSD1	2.73129109149062	-12.0443703775351	16
REEP2	3.43381632767409	-12.3671493104588	16
LUC7L3	16.9124756222596	-2.23476218193353	14
EFNA3	-9.90616190981522	2.89114388428697	6
ZNF781	-13.9723284750935	11.3313382255775	4
TRIOBP	-4.28335143915682	5.4939429469313	4
LIMD1	0.635443245493868	3.62098759999791	3
ZNF417	-11.2731057995843	13.4091791258734	4
LGSN	-5.50082833379076	1.71989279507102	1
GRM1	20.0812598422832	-4.49560136181703	10
SPPL2B	2.87681939348906	-12.2247154937284	16
TAF13	-8.98383904160825	1.19964724007594	6
PLCD1	-6.50284105011873	3.90002319538557	3
PPP1R15A	-6.24453985301934	0.148815754393862	13
FAM131B	-6.50225377774686	-1.61778790965835	6
STRN3	14.9743383787666	-4.57594974729324	5
CEP85L	14.3406561044495	-2.93621498365349	10
ATP1B1	18.8724443713057	-0.581065519267751	14
SLC25A33	0.0514179657446124	7.41890527699724	3
TCP11L1	5.48275131026892	-8.05579464621922	2
CHRNB2	-9.90623216507661	3.47560749413614	6
TTC19	14.5954963675678	-4.41656828291458	5
UBE2Q2	2.44487727561395	-4.6931914912567	2
GDF11	-8.8282300326837	4.51649912265335	6
BBS4	1.98317386001717	-4.96171240446288	2
SLC20A1	5.85022545546215	-3.23516939417169	19
SPATS2	15.8534578981007	-7.5917576703741	5
KLF5	0.191176962347305	2.91273071298567	8
RAD9A	12.7894883617168	-8.68948080660752	5
PLCG2	2.5144298406198	13.4210035248331	2
EEF1AKMT1	-3.04188567738026	9.93020230826693	4
WIPI1	-1.76218804568637	6.36128786951451	3
TMEM198	-10.4160912149816	4.56067797557249	6
VPS26B	0.298438033670994	-8.02495638307925	2
ASRGL1	1.12226926484071	-0.0675032953966167	3
SHMT2	-13.1939974265067	4.25365527210697	18
ERLIN1	1.02995455557112	-6.15686727919919	2
RPS15A	-9.67139412258458	-8.52490578992263	12
STK32B	5.32353028461434	1.97403998360842	3
ZDHHC12	-13.8664109965476	1.73242154173085	9
AMDHD2	-6.80060744756167	14.3967746746272	4
NDUFC1	-7.83523517650536	-6.48072508827635	17
MANSC1	-4.83799471982495	12.6303883692467	18
DISP3	-0.577598177254208	3.79304128378239	3
ENDOV	-5.78290681126246	12.0151832150568	4
TBC1D15	9.65518425011153	-6.15059411533056	5
SV2B	19.6787715129371	-5.69350028710934	10
EMC8	-7.44906047450946	9.24355460632473	9
ALPK3	-1.78130077731399	3.950089326215	3
HIF1A	7.26275034068606	-3.84883866386218	14
GALK1	-13.0691167007939	4.67628212652725	9
BPGM	-11.7371631914549	0.73397017213722	9
PLLP	4.80197179089531	5.81148614448313	7
FAH	-5.52540058040385	3.31555087162018	3
MED13L	18.2315797781436	-2.29617199892374	10
ATF7IP	10.7131489474289	-3.76551672129738	5
MEF2A	17.8145202780601	-4.38537978259855	10
WDR7	17.3223533610217	-3.25199806390712	10
ARMCX4	9.90516780057515	-7.05251474140074	5
SLC46A1	-11.9912973923291	5.11921615590229	6
BROX	-0.863566375405018	-4.82548374622381	18
MEX3C	-5.85353440386623	7.54226270486161	6
POFUT2	-9.6437787656119	11.1382714198143	1
ATP10A	3.67989253757628	1.30448228280758	19
SOD1	-7.76589094270711	-7.84258048794112	17
LRRC1	5.40299830565524	2.89995507008686	7
GGACT	-14.3448211699762	7.92609367750683	1
SIDT2	-8.81405541048153	11.8404513835345	1
ZEB1-AS1	5.27289464616569	-0.445081758512537	8
ID3	-4.89389098235471	0.194320028902193	13
TRNT1	-0.160446642550227	-5.45779042967215	2
PRORSD1P	-12.8427412889614	8.13237395781234	1
IGHMBP2	-6.87563305870106	10.5858906173686	4
COX7C	-8.90267150717772	-8.49832216550429	17
ETV3	-7.95547918150129	9.06871851988401	1
POU4F1	-1.73374163286413	2.33044505111046	3
PSMB1	-8.39280816114487	-6.88830294128539	17
SPRED1	13.7882810411318	-2.12129105594337	10
ZNF491	-10.3565144488151	8.60482334053345	1
TCEA1	-3.76518043280934	-6.20864585302618	17
AK8	-1.57481972164847	7.95756601744247	3
SEL1L3	6.24867148817295	1.24832148978619	10
AKT3	18.9793615907737	-2.07437199854749	10
YWHAZ	17.2686037852813	-5.66259779309169	14
TMEM187	-13.4425788241366	2.5414092068832	9
RHPN2	-2.76587325491094	4.11645133775924	3
TM2D2	-11.2656754743944	-0.283930963018432	9
CLDN15	-13.1783721382293	7.31016520965516	1
EMC3	2.6767581668327	-8.62265389285715	2
CLDN12	1.81153057215788	13.2646887003323	2
ZNF530	-12.6348652774205	8.6097376690035	1
LYAR	-13.1278218656964	0.764475168453756	9
CSNK1G3	11.856427534502	-5.51811314284737	5
EDEM3	9.10806875864238	-5.91572832872155	5
NPC1	5.12862115492293	5.15139493695648	7
RPS6KC1	17.8471507905143	-4.30232602588837	10
AOAH	2.10054747318787	0.0283954177207055	25
RAP2A	7.61129394670161	-7.44481973505321	19
HERPUD1	-6.30208398832896	-5.35031999427513	9
BAIAP2L1	-3.93739099022525	3.16605217558074	3
KDM6A	12.0746114197464	-4.28954946457336	5
LINC00562	-13.4328074433286	8.69874629605045	1
RPS13	-9.58003397359079	-8.57178808582903	12
WDR90	-10.3725878381852	10.8605886803936	1
LAPTM4B	-0.223618233815552	-1.54265723291298	17
DCLRE1C	-2.10741521195071	10.6276923704107	22
RNF166	-10.1834012582522	10.7065195716398	6
ARHGAP5	13.9237425942631	-2.01224359499994	10
GPR68	-10.8315054405297	8.63944115492981	1
ECI1	-16.218991815868	2.14713113105249	11
POU6F2	12.100277581458	1.74125226986356	10
MYPOP	-8.52784846063547	10.2777418866169	6
OTUD6B	-3.8848467974305	8.79872356542441	18
SHF	-5.53812484705424	11.4823033407998	6
DCAF12	-5.40905639896909	10.9095848456915	4
TSTD3	5.01832437979964	-3.24480686378204	7
TENM2	20.4141119380997	-2.65714120129186	10
TOB2	0.17721064660469	7.64670259360299	4
NPR2	-8.48339068786489	7.12536127011451	1
FGF17	-9.97124767386334	12.2536165362555	4
CGGBP1	4.98344946947958	-4.24064077751624	22
EIF3A	5.0517351772861	-5.5249920300363	14
HNRNPLL	13.4280667963095	-7.96075801524909	5
PITRM1	0.69487098754734	-7.82607664126254	2
ZNF232	-13.4464925021933	2.37155389722348	9
NANOS1	-8.48412772791612	3.30090987422182	6
RUVBL2	-11.863680256139	-0.802370284253304	9
RUFY1	7.522024019706	-9.53209753516852	19
SELPLG	-6.39109626826542	3.51342847627851	3
TCTA	-6.75262522897362	12.7053626281648	9
STS	11.2135235668498	-3.70609877329697	5
GTF2B	0.327593887051612	-6.41039349465439	17
GJB7	-11.2859612830904	7.17940128659739	1
FUT3	-13.1131318458714	8.53092720623513	1
SCN1B	-4.03317333111913	-10.1182610179865	16
CALM3	12.1036023327019	-1.67313544768294	14
ABCA10	12.2172301352071	-3.34740552648485	5
ANKRD6	10.4316918064607	0.23935684751705	10
PLEKHA5	19.6006932123127	-2.89512504400034	10
ZNF22	-13.3137298793667	-2.2266652361276	9
HNRNPU	14.6437012116607	-3.78434105752265	14
SLC35A3	1.48437021731554	13.3362883991781	2
MMD	4.87013696132862	-13.2874550191308	19
RHBDL3	6.63826683110598	-11.7249418182047	20
TOM1L2	14.3679198131045	-6.52878956722858	5
HSF2BP	-3.55501250226502	6.10520286002164	9
SESN2	-17.3132006166682	5.46441703558884	18
PLXNA1	1.53588694691404	-11.4149305876188	4
KAZALD1	-14.2980252156643	6.99209462770301	1
RTN1	19.4033038049388	-2.00714448847893	10
PCGF5	14.4909434608276	-1.74732367826052	5
SCFD1	14.8696955442073	-4.67043024403869	5
LSM7	-9.63150393155497	-5.12364683276386	17
SPOCK2	11.2849571358495	-1.79036025276145	14
UNC5CL	-13.1468543446923	7.42988804454849	1
COX14	-15.6835922566238	3.39716401165178	15
MDN1	12.882132048175	-6.59137847789777	5
SPAG17	3.66608359344911	0.357356234436506	20
C1QTNF2	-4.53197874399638	4.47655452100678	3
CAMLG	-5.32867129473921	-7.25381835022294	17
CYB5B	6.42147324746039	-7.55332220280576	19
LMO7	16.7077992683306	-6.64052208048913	5
THUMPD3	-5.49206294048395	7.61314665731327	9
DBF4	-1.14007117783961	8.55661235843228	11
HS6ST3	20.5644310128245	-3.03599178319598	10
TSEN15	3.67599795586261	-5.79571627126798	2
ZBTB34	-8.23317871788755	6.48077841783202	6
RNF41	-5.7441966283733	-2.4448982976869	4
PRRX2	-5.71891603778919	3.75276749059018	3
AMIGO2	-1.44121404012978	2.08391266809839	3
SEC23A	7.65096148161798	-5.58799764112868	14
A4GALT	-5.08071585206653	2.84645119424441	3
GPBP1L1	8.82561507927932	-7.3397495860482	5
AVIL	0.983866931112577	-11.7009618975846	2
SCG3	11.0186083855244	-1.18292065904103	14
ARHGAP32	18.8866583469839	-3.3844050366074	10
TDRD7	1.80860025136963	-6.01296974968759	2
DUSP5	-7.29392468680209	0.886116027572836	13
RBM45	2.35883442739142	-5.8681626242994	2
CISD1	-6.24171780170707	-7.92837343512038	17
ZNF862	2.90607590272222	-11.604794497275	16
ZFAND4	1.49991289213197	-3.28992828428153	2
STON1	-4.57977470698497	1.86025548079871	3
SLC41A1	-5.08717778853735	2.06743683593125	9
MLST8	-9.4716443122109	12.1043334223254	6
SOCS5	-13.8835574137337	12.3559510146723	12
DNAJC27-AS1	2.40476239609474	-8.92192161009444	2
ATG5	12.4817251450228	-6.99987546787316	5
CARNMT1	8.02867302482731	-6.67823896034477	8
DHRS7	-8.90987068261118	-3.2520376842015	9
ZNF564	-12.4931443206079	12.1090714318138	4
RPP25L	-13.1528800611467	0.551710920084087	9
SEMA7A	-9.67192146395808	15.2737764142746	6
PHACTR1	19.947194725206	-2.37687561520472	10
ZNF462	7.91251051164862	2.12346241606927	10
HS3ST1	4.03702237521447	0.6080819857073	3
RNF19A	12.0529757596497	-6.97999670559249	10
TNNI1	-6.80183595630756	2.45412838370836	11
C8orf58	-13.1002696120166	4.78872971359227	6
ZNF141	2.7653600015647	-6.71155297816186	2
ARRDC1	-13.2681068223761	12.9132245242731	4
RFC1	4.35698037307931	-4.81580463730609	2
ZNF740	-10.4240869285917	8.11970249330086	6
SLC35G5	-13.2560559187113	6.76205235254552	1
LSM6	-9.22470449333533	-1.98720855599269	9
ADAM19	6.37251328599198	-8.68937307749155	7
ADGRF3	-8.39795937912593	7.57116145904437	1
SNCAIP	6.12690723444075	0.961307183125412	8
CAPN12	-8.01073782547919	3.98104034051298	3
SLA	-11.0511450664617	-6.76972381539994	12
SH2B2	-9.16914859472225	10.2910636623647	6
LAMTOR4	-9.78822066937643	-5.00752880684446	9
SRRM1	9.96633810170514	-4.94147159871804	14
KIRREL3	20.2151547459902	-1.41482266671256	10
RTCA	0.594702841551715	-6.02173625150373	2
RRP7BP	-3.46678151392273	13.1463389249675	2
RPL7	-9.81355872011196	-8.35809163706474	12
MUC5B	-12.5881270644172	8.46757441022047	1
CNTN6	9.52946730376676	1.13123360552258	10
SLC7A6	7.09746208476657	-9.62852277681397	16
MAN2B1	-6.6496110753478	11.7724466314414	4
ANKRD36BP1	-3.79244890587341	1.36284786762678	3
ZNF518A	14.0820026262504	-3.24929347483036	5
MRPL22	-4.30343822393341	7.52148604391431	9
CTPS2	1.59667212292175	1.88818579040944	2
YWHAQ	-7.1550051324891	-9.08910358918935	17
RSRP1	15.7953189707496	-3.03095157850187	14
UBE2E1	9.73723613450877	-3.19639743814126	5
PLCXD3	8.8867542253997	1.48828128900597	8
USP40	4.69623780264997	-2.89857799738392	2
AARD	-3.49960513820136	3.31043247629035	23
CLMP	5.82921657934487	1.51662135453163	3
BBOX1-AS1	1.95014412332518	-6.87471945076299	2
SLC44A1	15.851703231768	-0.790082330857512	10
ACVR2B-AS1	-13.4737261900767	8.18746116327973	1
ATP8B1	7.07262661022973	-2.3013291760133	2
MRPL37	-7.21570876179489	8.93629649257761	9
SNUPN	-6.42308584481521	10.6624053739422	4
C1orf52	4.06220071544017	-6.648808317868	13
PDXDC1	12.6860562467387	-6.60288331118768	22
ELL	-4.39871055179422	12.2949953772317	4
FANCL	9.14303689682124	-1.02050011036569	5
PI15	-5.52226424233995	8.98914032910134	1
SPIRE1	17.0661107365909	-3.87589985535258	10
ACTR6	-1.94603488874292	-6.05209610204879	17
SLC31A2	4.4546830513333	5.8629838812074	7
SNX3	-5.84889577034977	-8.96300376182612	14
MYH10	17.8175125559938	-5.06457458502054	10
PDZD7	0.150200491513316	-11.6695727745568	16
GAS6	2.22773689269586	-2.25937571598608	16
AKTIP	-1.09832358520208	-5.91384900370466	2
CLPB	0.420360002814925	-6.97952580708045	2
DENND6B	2.86678992440665	-11.0505904391118	2
SEC14L5	8.84368691068961	-12.3520245480682	19
TCEAL9	-11.3930315249145	-3.67774370667142	9
RPAP2	14.9562043604147	-4.99979185551426	5
TMEM161A	-6.75983460200376	12.480921529314	4
AGPAT5	7.95331654508401	-4.80189948294155	5
PTPRD	19.7886828060382	-1.7306664781722	10
LAMA5	-6.80434726469899	5.41046998043414	3
HUS1	-6.15130864379266	7.80691850972822	9
ERAL1	-12.2030998438594	0.921321162980852	9
FRMPD3	0.10069654903403	3.33812076459264	3
PLEKHG2	-13.7427652542697	8.5045911382956	1
TTYH2	4.66594604072652	5.65706634474325	7
IFT27	-5.68026546159089	13.7591776890167	4
TGOLN2	-3.43028061538947	-8.56571330033292	14
SLC37A2	-14.358720818919	9.36316798811567	1
TMUB1	-10.6545347701904	4.88133200982856	6
SLC12A4	-6.09575533963568	2.92130756299829	3
TSPAN10	-13.8961453632995	6.44885112396913	1
UBE4B	15.3284632476758	-5.18996504685699	5
GAK	4.03025954500751	-10.1646336142626	2
SP9	-2.35393489917019	1.82546403073779	3
GRIK2	20.056659939595	-2.69227034927369	10
ALDH2	-0.2180274760012	6.24970256146141	3
CHRM3	20.4283406756911	-3.3995016475918	10
ZNF74	-7.34251771879749	10.0704111118916	9
PPP6C	4.26810438582627	-8.04974203181274	2
PROM1	0.456802292910658	2.92002736345001	3
CLCN7	2.32677034589585	-11.6424075236945	2
SDAD1	4.44654955726417	-6.96128012469372	2
CTNS	-10.7684683431744	8.6406729717654	1
FBXO32	8.97958757283965	-12.3124518175882	19
UBTD1	-1.16240522460244	7.85078558388392	4
UBTD2	1.65515008417322	-4.4509661400279	2
TMCO3	6.67773411862227	-8.78404092243017	19
FTL	-8.81771863252543	-8.879638169277	12
